place_id,historical_name,county_id,authority_id,method,needs_review
2470,Phylethyncz,1,489,manual,1
2471,Pinchowcz,1,1190,singleton,0
2472,Planina,4,1191,modern,0
2473,Planyna,4,1191,modern,0
2474,Plawnyna,4,1191,modern,0
2475,Pleszo,4,1192,modern,0
2476,"Pleszo, Gorycza",4,1193,modern,0
2477,Plezo,4,1192,modern,0
2478,"Plezo, Gorycza",4,1193,modern,0
2479,Pobresie,4,1194,modern,0
2480,Pobressie,4,1194,modern,0
2481,Pobresye,4,1194,modern,0
2482,"Pobresye, Thernye, Kerchy",4,1195,singleton,0
2483,"Pobresye, Therye",4,1196,singleton,0
2484,Pobrezye,4,1194,modern,0
2485,Pobylo,1,1197,manual,0
2486,Podbresya,4,1194,modern,0
2487,Podbresye,1,1197,manual,0
2488,Podbresye,4,1194,modern,0
2489,Podbrezya,1,1197,manual,0
2490,Podbrezye,1,1197,manual,0
2491,Podbryzya,1,1197,manual,0
2492,Podbwkowcz,1,1198,singleton,0
2493,Podgaycz,1,1199,manual,1
2494,Podgorya,1,1200,manual,0
2495,Podgorya,4,1201,manual,0
2496,Podgorya-ad Zenthlelek,1,1202,manual,1
2497,Podgorya-plebanatus,4,1203,manual,1
2498,Podgorye-de Gorbonok,1,1204,manual,1
2499,Podgradie,4,1205,manual,0
2500,Podkraych,1,1199,manual,1
2501,Podkrayta,1,1206,singleton,0
2502,"Podothoch, Lwchylnycza",4,1207,modern,0
2503,Podothoche,4,1208,modern,0
2504,"Podothoche, Odra Zenthgergh",4,1208,modern,0
2505,"Podothochie, Odra, Lochylnycza",4,1208,modern,0
2506,Podothochya,4,1208,modern,0
2507,Podothochye,4,1208,modern,0
2508,"Podothochye, Bwzyn",4,1209,singleton,0
2509,"Podothochye, Lochylnycza",4,1207,modern,0
2510,"Podothochye, Odra, Bwzyn, Lochynlycza",4,1210,modern,0
2511,"Podothochye, Odra, Bwzyn, Lwchylnycza",4,1210,modern,0
2512,"Podotoche, Lwchylnycza",4,1207,modern,0
2513,"Podotoche, Odra, Bwzyn, Lochylnycza, Lekenyk",4,1211,modern,0
2514,"Podotochie, Luchilnycza",4,1212,singleton,0
2515,Podotochye,4,1208,modern,0
2516,"Podotochye, Odra, Bwzyn, Lochylnycza, Lekenyk",4,1211,modern,0
2517,Podwerh,4,1213,manual,1
2518,Poganchecz,1,1214,modern,0
2519,Poganchez,1,1214,modern,0
2520,"Poganchez, Zenth Dienes",1,1215,singleton,0
2521,Poganecz,1,1214,modern,0
2522,"Pohakowcz, Czyglenycze",2,1216,singleton,0
2523,Poklechan,2,1217,manual,1
2524,Poklechancz,2,1218,singleton,0
2525,Pokopye,4,1219,modern,0
2526,Pokopzky Verh,4,1220,manual,1
2527,Pokorenowcz,1,1221,orthographic-fuzzy,1
2528,Pokorenowecz,1,1221,orthographic-fuzzy,1
2529,Pokoronowcz,1,1221,orthographic-fuzzy,1
2530,Pokwpia,4,1219,modern,0
2531,Pokwpia cum pertinentiis,4,1219,modern,0
2532,Pokwpsky Werh,4,1220,manual,1
2533,Pokwpya,4,1219,modern,0
2534,Pokwpya cum pertinentiis,4,1219,modern,0
2535,Pokwpya-pertinentiis,4,1219,modern,0
2536,Pokwpye,4,1219,modern,0
2537,Pokwpye (na dobrima topličke opatije),4,1219,modern,0
2538,Pokwpzky,4,1219,modern,0
2539,Pokwpzkywerh,4,1220,manual,1
2540,Polana,1,1222,modern,0
2541,Polanya,1,1222,modern,0
2542,Polatha,1,1222,modern,0
2543,Polena,1,1222,modern,0
2544,Polosythycza,1,1223,manual,0
2545,Polyana,1,1222,modern,0
2546,Polyana,2,1224,manual,0
2547,"Polyana, Danadowcz",1,1222,modern,0
2548,"Polyana, Gwrgysche",1,1222,modern,0
2549,Polye,1,1225,singleton,0
2550,Pomperiowcz,2,1226,manual,1
2551,Pomperowcz,2,1227,manual,1
2552,Ponkowcz,1,1228,singleton,0
2553,Popowcz,1,1229,manual,1
2554,Popowcz,1,1229,manual,1
2555,Popwd,1,1230,manual,0
2556,Popwd Podgorya,1,1231,manual,1
2557,Posahecz,1,1232,manual,1
2558,Posaheg,1,1233,manual,0
2559,Posahegh,1,1233,manual,0
2560,Poszawye,4,470,manual,1
2561,Pothkraycz,1,1234,singleton,0
2562,Powsahegh,1,1233,manual,0
2563,Powsevcz,3,1235,singleton,0
2564,Powsincz,1,1236,orthographic-exact,0
2565,Powsynch,3,1237,orthographic-exact,0
2566,Powsyncz,1,1236,orthographic-exact,0
2567,Powsyncz,3,1237,orthographic-exact,0
2568,Pozavye,4,1238,manual,1
2569,Pozawya,4,470,manual,1
2570,Pozawye,4,1239,manual,1
2571,Pozrednye Zelo,1,1240,singleton,0
2572,Prachowcz,1,1241,modern,0
2573,Praschowcz,1,1241,modern,0
2574,Prasnicza,1,1242,manual,0
2575,Prasnycha,1,1242,manual,0
2576,Prasnycza,1,1242,manual,0
2577,Prasnycza-fortalitium novum,1,1243,manual,1
2578,Prassnycza,1,1242,manual,0
2579,Prasthowcz,1,1244,manual,0
2580,Prasthyowcz*,1,1244,manual,0
2581,Prastowcz,1,1244,manual,0
2582,Praznycha,1,1245,manual,0
2583,Prebinowcz,1,1246,manual,1
2584,Prechech,1,1247,orthographic-exact,0
2585,Prechecz,1,1247,orthographic-exact,0
2586,Predriho,1,1248,manual,0
2587,Predryho,1,1248,manual,0
2588,Pregory,2,1249,singleton,0
2589,Prelezye,1,1250,manual,0
2590,Prennar,2,1251,singleton,0
2591,Prepwsthowcz,2,1252,orthographic-exact,0
2592,Prepwstowcz,2,1252,orthographic-exact,0
2593,Preseka,1,1253,modern,0
2594,Preszechno,1,1254,modern,0
2595,Prethoka,4,1255,manual,0
2596,Pretrwsowcz,2,1175,modern,0
2597,Prewthoka,4,1255,manual,0
2598,Prezechna,1,1254,modern,0
2599,Prezechnafew,1,1254,modern,0
2600,Prezechnafew*,1,1254,modern,0
2601,Prezechno,1,1254,modern,0
2602,Prezeka,1,1253,modern,0
2603,Prezeka ad Rokonog-vilicatus,1,1253,modern,0
2604,Prezeka ad Rokonok-vilicatus,1,1253,modern,0
2605,"Prezeka, Welyka",1,1256,singleton,0
2606,Prezeka-vilicatus,1,1253,modern,0
2607,Prezeka-villicatus ad Rokonok,1,1253,modern,0
2608,Prezeka-villicatus ad Rokonok pertinens,1,1253,modern,0
2609,Prezovicha-oppidum sub Nagkemlek,1,1257,manual,1
2610,Prikray,4,1258,manual,1
2611,Prikray ad Zenthgeorghwara,1,1259,manual,0
2612,Pristawcz,1,1260,manual,0
2613,Priulaka,1,1261,manual,1
2614,Processus Georgii Pyzacz ultra Kwppam,4,1262,manual,1
2615,Procurancia domini episcopi (Capella-villicatus),1,1263,manual,1
2616,Prodauiz,1,1264,manual,0
2617,Prodawyz,1,1264,manual,0
2618,Progowcz,1,1265,manual,0
2619,Provinica domini episcopi,1,1266,manual,1
2620,Prwgowcz,1,1267,manual,0
2621,Prybychy,4,1268,manual,0
2622,Prychrethye,1,1269,manual,1
2623,Pryeszeka,1,1253,modern,0
2624,Pryezeka,1,1253,modern,0
2625,Prygorya,2,1270,modern,0
2626,Prygorye,2,1270,modern,0
2627,Prykray,1,1271,manual,0
2628,Prykray,4,1272,manual,1
2629,Prykray ad Zenth Gergwara,1,1259,manual,0
2630,Prykraye,4,1273,manual,1
2631,Prystawcz,1,1260,manual,0
2632,Pryztawcz,1,1274,manual,0
2633,Pryzthawcz,1,1274,manual,0
2634,Pwhakowcz,2,1275,manual,1
2635,"Pwhakowcz, Czyglena",2,1276,modern,0
2636,"Pwhakowcz, Czyglenycza",2,1276,modern,0
2637,"Pwhakowcz, Zyglenycze",2,1276,modern,0
2638,Pwnek,1,1277,manual,1
2639,Pwnekowcz,1,1278,manual,1
2640,"Pwnekowcz, Myklwsowcz",1,1279,manual,1
2641,Pwschya,4,1280,manual,1
2642,"Pwztha Dwssycza, Hergowych Uterque",4,1281,singleton,0
2643,Pwztha Dwsycza,4,1282,manual,0
2644,"Pwztha Dwsycza, Hergoychy-ad Hrazthowycza pertinentes",4,1283,manual,0
2645,Pychulinch,1,1284,manual,1
2646,Pychwlyncz,1,1284,manual,1
2647,Pylethyncz,1,1285,manual,1
2648,Pyskopowczy,4,1286,manual,0
2649,Pzaryewo,4,1287,manual,0
2650,Racchycza Zenth Istwan,1,1288,manual,0
2651,Racha,1,1289,manual,0
2652,Rachchya,1,1289,manual,0
2653,Rachycza Zenth Isthwan,1,1288,manual,0
2654,Rachycza Zenth Istwan,1,1288,manual,0
2655,Rachycza Zenth Iwan,1,1288,manual,0
2656,Rachythoych,4,1290,manual,0
2657,Radessych,1,1291,singleton,0
2658,"Radessych, Dywrynowcz-ad Kemlek",1,1292,manual,1
2659,Radhycza Zenth Iwan,1,1293,singleton,0
2660,Radmancz,4,1294,manual,0
2661,Radmanczy,4,1294,manual,0
2662,Radnak,1,1295,manual,1
2663,Radoboya,2,1296,manual,0
2664,Radoysche,1,1297,manual,0
2665,Radoyschye,1,1297,manual,0
2666,Radozlawcz,1,1298,singleton,0
2667,Ragonok,1,1299,modern,0
2668,Ragonuk-provincia superior,1,1299,modern,0
2669,Rahocza,1,1300,manual,0
2670,Rahowcza,1,1299,modern,0
2671,Rakariae,4,1301,modern,0
2672,Rakarie,4,1301,modern,0
2673,Rakarya,4,1301,modern,0
2674,Rakarye,4,1301,modern,0
2675,"Rakitowcz, Pertwssewcz",4,1302,modern,0
2676,Rakonok,1,1299,modern,0
2677,Rakonuk,1,1299,modern,0
2678,Rakunuk,1,1299,modern,0
2679,Rakunuk superior,1,1299,modern,0
2680,Rakwsowcz,1,1303,singleton,0
2681,Rakythnicha,1,1304,orthographic-exact,0
2682,Rakythnycza,1,1304,orthographic-exact,0
2683,"Rakythowch, Petrwssowch",4,1305,modern,0
2684,Rakythowcz,4,1306,modern,0
2685,"Rakythowcz, Nag Mlaka",4,1307,orthographic-exact,0
2686,"Rakythowcz, Pethrwssewcz",4,1305,modern,0
2687,"Rakythowcz, Pethrwssewcz, Gerdowschyak",4,1302,modern,0
2688,"Rakythowcz, Petrwssewcz",4,1305,modern,0
2689,"Rakythowcz, Petrwssowcz",4,1305,modern,0
2690,"Rakythowcz, Petthrwssewcz, Gerdowschyak",4,1302,modern,0
2691,"Rakythowcz,Pethrwssewcz",4,1305,modern,0
2692,Rakythowecz,4,1306,modern,0
2693,Rakytowcz,4,1306,modern,0
2694,"Rakytowcz, Nagh Mlaka",4,1307,orthographic-exact,0
2695,"Rakytowcz, Petrwssowcz",4,1305,modern,0
2696,Ramacha Welge,1,1308,manual,0
2697,Ramachawelgh,1,1308,manual,0
2698,Ramagawelge,1,1309,singleton,0
2699,Rampolcz,1,1310,singleton,0
2700,"Ranyncz, Chernecz, Antholowcz, Thremecz",3,1311,manual,1
2701,Rassa,1,1312,manual,0
2702,Rathkolcz,2,1313,singleton,0
2703,"Rathkowcz, Germchar",2,1314,modern,0
2704,"Rathkowcz, Germchiar",2,1314,modern,0
2705,"Rathkowcz, Gernchar",2,1314,modern,0
2706,"Rathkowcz, Karlowcz",2,1315,modern,0
2707,"Rathkowcz, Kolarowcz",2,1315,modern,0
2708,"Rathkowcz, Kolarowcz, Myrkowcz",2,1315,modern,0
2709,"Rathkowcz, Kolarowcz, Rawno",2,1315,modern,0
2710,"Rathkowcz, Myrkowcz",2,1316,singleton,0
2711,Rathkowelge,1,1317,singleton,0
2712,"Ratkowcz, Gerenchar",2,1314,modern,0
2713,"Ratkowcz, Kolarowcz",2,1315,modern,0
2714,"Ratthkoucz, Kolaroucz",2,1315,modern,0
2715,"Rauencz, Chernyncz, Anthalowcz, Tremecz",3,1318,manual,1
2716,Raven,1,1319,orthographic-exact,0
2717,Rawen,1,1319,orthographic-exact,0
2718,"Rawen, Kozthanyowez",1,1320,singleton,0
2719,Ray,1,1321,singleton,0
2720,"Ray, Chepyn",1,1322,singleton,0
2721,Raykowcz,1,1323,singleton,0
2722,Raynok,1,1324,manual,1
2723,Razmerowcz,1,1325,singleton,0
2724,Raznethyne,1,1326,manual,1
2725,Razossya,1,1327,manual,0
2726,Razthoka,4,1328,modern,0
2727,Razthoke,4,1328,modern,0
2728,Razyna,1,1329,modern,0
2729,Razyna-oppidum cum pertinentiis,1,1329,modern,0
2730,"Razynnya, Kuzmyncz, Koledyncz cum eorundem pertinentiis",1,1330,modern,0
2731,"Razynnya, Kuzmyncz, Koledyncz cum eorundem pertinentiis, Jelkowcz",1,1330,modern,0
2732,"Razynnya, Kwzmyncz, Koledyncz cum eorundem pertinentiis",1,1330,modern,0
2733,Razynya,1,1329,modern,0
2734,Razynya cum pertinentiis,1,1329,modern,0
2735,"Razynya, Gorycza",1,1331,singleton,0
2736,"Razynya, Kwzmyncz cum pertinentiis",1,1332,singleton,0
2737,"Razynya, Kwzmyncz, Koledyncz",1,1330,modern,0
2738,"Razynya, Kwzmyncz, Koledyncz, Jelkowcz",1,1333,singleton,0
2739,Recchycza,4,1334,modern,0
2740,Reche,1,1335,manual,0
2741,Reche-Suppanatus,1,1336,manual,1
2742,Reche-Vayuodatus,1,1337,manual,1
2743,Rechycha,4,1334,modern,0
2744,Rechycza,4,1334,modern,0
2745,"Rechycza, Lwka",4,1338,singleton,0
2746,Regaryowecz,1,1339,manual,1
2747,Regowcz,1,1340,manual,1
2748,Regowecz,1,1340,manual,1
2749,Reka,4,1341,manual,0
2750,Reka cum pertinentiis Kys Kemlek,1,1342,manual,0
2751,Reka cum pertinetiis Kys Kemlek,1,1342,manual,0
2752,"Reka, Malchez",1,1343,singleton,0
2753,Remethe,1,1344,manual,1
2754,Remethincz,1,1345,modern,0
2755,"Remethincz, Magerowcz",1,1346,manual,1
2756,Remethynch prope Zagrabiam,4,1347,modern,0
2757,Remethyncz,1,1345,modern,0
2758,"Remethyncz, Magerlak-ad castrum Greben",1,1345,modern,0
2759,Remethyncz- sub Garygh,1,1345,modern,0
2760,Remethyncz-ad castrum Greben,1,1345,modern,0
2761,Remethyncz-sub Medwewar,4,1347,modern,0
2762,Remetyncz,1,1345,modern,0
2763,Repincz,1,1348,modern,0
2764,Repych,1,1348,modern,0
2765,Repynch,1,1348,modern,0
2766,Repyncz,1,1348,modern,0
2767,"Repyncz-fortalitium, Megye",1,1349,singleton,0
2768,"Rethkowcz, Erdowcz",1,1350,singleton,0
2769,Rewche,1,1351,manual,0
2770,Rewchycza,4,1334,modern,0
2771,Rewchycza-ad Zthennychnyak,4,1334,modern,0
2772,Rodmanczy,4,1294,manual,0
2773,Rogaryewcz,1,1352,manual,1
2774,Rogaryowcz,1,1352,manual,1
2775,Rogozna,1,1353,manual,0
2776,Rokonak,1,1354,manual,0
2777,Rokonak castrum,1,1354,manual,0
2778,Rokonog-provincia superior,1,1354,manual,0
2779,Rokonok,1,1354,manual,0
2780,Rokonok,4,1355,singleton,0
2781,Rokonok cum pertinentiis,1,1354,manual,0
2782,Rokonok-castrum,1,1354,manual,0
2783,"Rokonok-castrum, vilicatus",1,1354,manual,0
2784,"Rokonok-castrum, villicatus",1,1354,manual,0
2785,Rokonok-in pertinentiis,1,1354,manual,0
2786,Rokonok-oppidum castri,1,1354,manual,0
2787,Rokonok-oppidum cum pertinentiis,1,1354,manual,0
2788,"Rokonok-oppidum, Nyegouczy",1,1354,manual,0
2789,Rokonok-provincia superior,1,1354,manual,0
2790,Rokonok-superior provincia,1,1354,manual,0
2791,Rokonok-superior provincia ad,1,1354,manual,0
2792,Rokonok-villicatus Poganchecz,1,1354,manual,0
2793,Rokonok-villicatus inferior,1,1354,manual,0
2794,Rokonok-villicatus superior,1,1354,manual,0
2795,Rokonuk,1,1354,manual,0
2796,Rokwnuk,1,1354,manual,0
2797,"Romethincz, Garych, Solyn",1,1356,manual,1
2798,Rosanycza,4,1357,modern,0
2799,Rosenik,1,1358,manual,0
2800,Rosenycza,4,1357,modern,0
2801,Rosenyk,1,1358,manual,0
2802,Rosewcz,1,1359,singleton,0
2803,Rosoncz,1,1360,manual,0
2804,Rossethnyk,1,1358,manual,0
2805,Rostenycza,4,1357,modern,0
2806,Rowno,2,1361,singleton,0
2807,Roycha,1,1362,manual,0
2808,Royche,1,1363,manual,0
2809,Royche-supanatus,1,1336,manual,1
2810,Royche-waywodatus,1,1337,manual,1
2811,Rwchlewcz,1,1364,singleton,0
2812,Rwdynwelge,2,1365,singleton,0
2813,Ryeka,1,1366,manual,0
2814,Ryeka,4,1341,manual,0
2815,Rypach,4,1367,singleton,0
2816,Sabacz,2,1368,manual,1
2817,Sabnicha,1,1369,modern,0
2818,Sabnicza,1,1369,modern,0
2819,Sabnycha,1,1369,modern,0
2820,Sabnycza,1,1369,modern,0
2821,Sabnycza Zenth Iwan,1,1369,modern,0
2822,Sabnycza Zenthywan,1,1369,modern,0
2823,"Sabnycza, Mindchenth",1,1370,manual,1
2824,"Sabnycza,Bablyak, Czyrquena",1,1371,manual,1
2825,Sabnycza-in Markowcz,1,1372,singleton,0
2826,Sabnyk Zenthberthalam,2,1373,singleton,0
2827,Salethyncz,1,1374,manual,1
2828,Salgo,1,1375,singleton,0
2829,Salmocz,2,1376,singleton,0
2830,Samobor,4,1377,modern,0
2831,Sampssynowcz,4,1378,modern,0
2832,Sampsynowcz,4,1378,modern,0
2833,Samsonowcz,4,1378,modern,0
2834,Samssynowcz,4,1378,modern,0
2835,Samsynowcz,4,1378,modern,0
2836,Sancta Anna (Wragoucz),1,1379,singleton,0
2837,Sancta Clara,1,1380,manual,0
2838,Sancta Clara-area prope Zawam,4,1381,singleton,0
2839,Sancta Elena,4,1382,singleton,0
2840,Sancta Katharina,1,1383,singleton,0
2841,Sancta Maria sub Okych,4,1384,manual,1
2842,Sancta Maria-plebanatus,4,1385,singleton,0
2843,Sancte Anna,1,1386,manual,0
2844,Sancte Crucis,1,1387,singleton,0
2845,Sancte Crucis Insula,2,1388,singleton,0
2846,Sancti Cosme,1,1389,manual,1
2847,Sancti Cosme-ad Achynam,1,1390,manual,1
2848,Sancti Georgius-in Hemowcz,1,1391,manual,1
2849,Sancti Martini-ad Zalathnok,1,1392,manual,0
2850,Sancti Martinus,4,1393,singleton,0
2851,Sanctus Benedictus,1,1394,singleton,0
2852,Sanctus Cosma,1,1395,manual,1
2853,Sanctus Crux,1,1396,manual,1
2854,Sanctus Dominicus,1,1397,singleton,0
2855,Sanctus Johannes in Prodawiz,1,1398,manual,1
2856,Sanctus Nicolaus,1,1399,manual,1
2857,Sanctus Stephanus,1,1400,singleton,0
2858,Saranowcz,1,1401,singleton,0
2859,Sassyn,4,1402,modern,0
2860,Sassyna,4,1402,modern,0
2861,Sassyncz ad Thopozka,4,1402,modern,0
2862,Sassynna,4,1402,modern,0
2863,Sassynna ad Gora,4,1402,modern,0
2864,Sasyn,4,1402,modern,0
2865,Sasyna,4,1402,modern,0
2866,Sasyna ad Gara,4,1402,modern,0
2867,Sasyncz,4,1402,modern,0
2868,Sasyncz ad Thopozka (predium),4,1402,modern,0
2869,Sasyncz ad Thopozka pertinens (predium),4,1402,modern,0
2870,Satran,1,1403,manual,1
2871,"Scherbyncz, Geremchar, Rathkowcz",2,1404,orthographic-exact,0
2872,"Scherbyncz, Geremchar, Ratkowcz",2,1404,orthographic-exact,0
2873,"Scherbyncz, Germchar",2,1405,manual,1
2874,"Scherbyncz, Germchiary",2,1406,manual,1
2875,"Scherbyncz, Ghermchar",2,1407,manual,1
2876,"Scherbyncz, Ratkowcz, Bathyna",2,1408,singleton,0
2877,Schitario,4,1409,modern,0
2878,Schwkancz,1,1410,manual,1
2879,Schytario,4,1409,modern,0
2880,Schytaryevo,4,1409,modern,0
2881,Schytaryio,4,1409,modern,0
2882,"Schytaryio, Chernkowcz",4,1411,modern,0
2883,Schytaryo,4,1409,modern,0
2884,"Schytaryo, Chernkowcz",4,1411,modern,0
2885,"Schytaryo, Chernokowcz",4,1411,modern,0
2886,Schytharyewo,4,1409,modern,0
2887,Schytharyo,4,1409,modern,0
2888,"Sczezhwpnycze, Zlanowch sub Medwewar",4,1412,manual,0
2889,Sebastyanowcz,2,1413,singleton,0
2890,Selin cum pertinentiis,4,1414,modern,0
2891,Selyn,4,1414,modern,0
2892,Selyn cum pertinenciis,4,1414,modern,0
2893,Selyn cum pertinentiis,4,1414,modern,0
2894,Selyn-castrum / Bwkewye,4,1414,modern,0
2895,Selyn-castrum / Dernek,4,1414,modern,0
2896,Selyn-castrum / Jagodno,4,1414,modern,0
2897,Selyn-castrum / Krawarska,4,1414,modern,0
2898,Selyn-castrum / Nowechyche,4,1414,modern,0
2899,Selyn-castrum / Peschenycza,4,1414,modern,0
2900,Selyn-castrum / Zablathya,4,1414,modern,0
2901,"Selyn-castrum cum Krawarzka, Zablatya, Horogwycza ad id pertinentiis",4,1414,modern,0
2902,Selyn-castrum cum judicatibus pertinentiarum suarum,4,1414,modern,0
2903,"Selyn-castrum cum pertinentiis, Kravarzka, Zablathya",4,1414,modern,0
2904,"Selyn-castrum cum pertinentiis, Krawarzka, Zablathya",4,1414,modern,0
2905,"Selyn-castrum, Welessewcz, Syllyakowyna",4,1414,modern,0
2906,Selyn-cum pertinentiis,4,1414,modern,0
2907,Selynok,1,1415,singleton,0
2908,"Semocz, Zwhodol",2,1416,modern,0
2909,Semoucz,2,1416,modern,0
2910,Semowcz,2,1416,modern,0
2911,"Semowcz, Zwhodol",2,1416,modern,0
2912,"Semowcz, Zwhodoll",2,1416,modern,0
2913,Senkowcz,4,1417,manual,0
2914,Serdethyncz,2,1418,singleton,0
2915,Seryanwyncz- judicatus inferior,4,1419,modern,0
2916,Seryawynch,4,1419,modern,0
2917,Seryawyncz,4,1419,modern,0
2918,Sidina,1,1420,manual,1
2919,Sidynna,1,1420,manual,1
2920,Simonoucz,3,1421,manual,0
2921,Simonowcz,4,1422,manual,0
2922,Simonwelge,3,1423,orthographic-exact,0
2923,Simwnowcz,4,1422,manual,0
2924,Sittomeria,4,1424,modern,0
2925,Slywercz,1,1425,singleton,0
2926,Sokowcz,1,1426,manual,1
2927,Soploncza,1,1427,manual,0
2928,Soproncha,1,1428,manual,0
2929,Soproncza,1,1428,manual,0
2930,Sopronncza,1,1428,manual,0
2931,Sosemberk,4,1429,manual,0
2932,Sosen,1,1430,singleton,0
2933,Sosomberg,4,1429,manual,0
2934,Sosomberk,4,1429,manual,0
2935,Soswmberk,4,1429,manual,0
2936,Spanicz,1,1431,singleton,0
2937,Srachyncz,2,1432,singleton,0
2938,Steffancz,2,1433,modern,0
2939,"Steffancz, Zenth Kelemen",2,1433,modern,0
2940,Stenyowcz,4,1434,manual,1
2941,Stephancz,1,1435,manual,1
2942,Stephancz,2,1433,modern,0
2943,"Stephancz, Zenth Kelemen",2,1433,modern,0
2944,"Sthepanowcz, Zywynossa",2,1433,modern,0
2945,Stholnikowcz,1,1436,manual,1
2946,Sthupicza Inferior,4,27,modern,0
2947,Sthupicza Inferior cum pertinentiis,4,27,modern,0
2948,Stwpnyk,4,1437,manual,0
2949,Supa,1,1438,singleton,0
2950,Supancz,1,1439,manual,1
2951,Superior Opathyncz,1,1440,singleton,0
2952,Superior Wolawlya,4,25,modern,0
2953,Superiori Dworysche,4,435,modern,0
2954,Swkowcz,1,1441,singleton,0
2955,Swmechecz,1,1442,manual,0
2956,Swpancz ad Zenth Gergwara,1,1439,manual,1
2957,Swssomberk,4,1443,manual,0
2958,Swystowcz,1,1444,manual,0
2959,Sybrinowcz,1,1445,manual,0
2960,"Sybrynocz, Jalsovcz",1,1446,manual,1
2961,Sybrynowcz,1,1445,manual,0
2962,Sybrynowhcz,1,1445,manual,0
2963,Sydyna,1,1447,manual,1
2964,Sydynna,1,1420,manual,1
2965,Sylakowyna,4,1448,singleton,0
2966,"Syllyakowyna, Odra",4,1449,orthographic-exact,0
2967,"Sylyakowyna, Odra",4,1449,orthographic-exact,0
2968,Symonowcz,4,1422,manual,0
2969,"Symonowcz, Zelyna",4,1450,singleton,0
2970,Symonowecz,4,1422,manual,0
2971,Symonwelge,3,1423,orthographic-exact,0
2972,"Symuncheucz, Zawersye",4,1422,manual,0
2973,Symwchowcz,1,1451,manual,1
2974,Symwnocz,4,1422,manual,0
2975,Symwnowch,4,1422,manual,0
2976,Symwnowcz,4,1422,manual,0
2977,Synchewcz,1,1452,singleton,0
2978,Sypak,4,1453,singleton,0
2979,Syprak,1,1454,singleton,0
2980,Syslawichy,4,1455,modern,0
2981,Syslawych,4,1455,modern,0
2982,Syslawychi,4,1455,modern,0
2983,Syslawychy,4,1455,modern,0
2984,Syslyawchy,4,1455,modern,0
2985,Syslyawychy,4,1455,modern,0
2986,Syssyncz,4,1456,modern,0
2987,Sysyncz,4,1456,modern,0
2988,Sysynczy,4,1456,modern,0
2989,Sysynowcz,4,1456,modern,0
2990,Sysynzc,4,1456,modern,0
2991,Sythomeer,4,1424,modern,0
2992,Sythomer,4,1424,modern,0
2993,Sythomerye,4,1424,modern,0
2994,Sythomyer,4,1424,modern,0
2995,Sytomerye,4,1424,modern,0
2996,Sywecz,1,1457,manual,1
2997,Szyszek-castrum-oppidum-provincia-judicati,4,1458,modern,0
2998,Szyzek-castrum-oppidum-provincia superior et inferior,4,1458,modern,0
2999,Tabor,2,1459,modern,0
3000,Tarnovcz,2,1460,modern,0
3001,"Temerye, Czezarowcz",1,1461,manual,1
3002,"Temerye, Mylethyncz",1,1462,manual,1
3003,Terbennye,1,1463,manual,1
3004,"Terbyne, Lokawecz",1,1464,manual,1
3005,Ternocz,2,1460,modern,0
3006,"Ternocz, Kochan",2,1465,modern,0
3007,Ternowcz,4,1466,manual,0
3008,Ternowycza,4,1466,manual,0
3009,Tesnahege,1,1467,manual,1
3010,Thabor,2,1459,modern,0
3011,Thabor-castrum cum pertinentiis,2,1459,modern,0
3012,Thalanoucz,3,1468,manual,1
3013,Thallocz,3,1469,manual,1
3014,"Thallocz, Lyppa, Martinowcz",3,1470,manual,1
3015,Thaloucz,3,1471,manual,1
3016,"Tharnocz, Berethyncz",2,1472,modern,0
3017,"Tharnocz, Kochan",2,1465,modern,0
3018,Tharnowcz,1,1473,singleton,0
3019,Tharnowcz,2,1460,modern,0
3020,"Tharnowcz, Berethyancz",2,1472,modern,0
3021,"Tharnowcz, Berethyncz",2,1472,modern,0
3022,"Tharnowcz, Kochan",2,1465,modern,0
3023,"Tharnowcz, Kochyan",2,1465,modern,0
3024,Thassolcz,4,1474,manual,0
3025,Thechenyk,1,1475,singleton,0
3026,Themennycze,1,1476,manual,1
3027,Themerye,1,1477,manual,1
3028,"Themerye, Zdenchan",1,1478,manual,1
3029,"Themerye, Zenth Iwan",1,1479,manual,1
3030,Themeryen,1,1480,manual,1
3031,"Themeryen,Cherarocz",1,1481,singleton,0
3032,"Therbenye, Lwkaucz",1,1482,manual,1
3033,"Therbenye, Lwkawecz",1,1482,manual,1
3034,Therchech,1,1483,manual,0
3035,Therchyan,1,1484,singleton,0
3036,Thermchan ad Gemlech,1,1485,manual,1
3037,Thernawa,1,1486,manual,0
3038,"Thernawa, Nowaki",4,1487,manual,1
3039,Thernocz,2,1460,modern,0
3040,"Thernocz, Korylowcz",4,1488,modern,0
3041,Thernowcz,2,1460,modern,0
3042,Thernowcz,4,1466,manual,0
3043,"Thernowcz, Berethyncz",2,1472,modern,0
3044,"Thernowcz, Beretyncz",2,1472,modern,0
3045,"Thernowcz, Kochan",2,1465,modern,0
3046,"Thernowcz, Korylowcz",4,1488,modern,0
3047,"Thernowcz, Rakythowcz",4,1489,singleton,0
3048,"Thernowcz, Rakythowcz, Mraczlyn",4,1490,singleton,0
3049,"Thernowcz, Zobachlaz",4,1491,singleton,0
3050,Therschan,1,1492,manual,1
3051,Thersich,4,1493,manual,0
3052,Thersthyan,1,1494,singleton,0
3053,Thersych,4,1493,manual,0
